market,symbol,asset_base,classification,evidence,evidence_source,classification_version,primary_crypto_eligible,all_tradable_usdt_diagnostic
spot,SUSHIBNB,SUSHIBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SUSHIBTC,SUSHIBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SUSHIBUSD,SUSHIBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SUSHIDOWNUSDT,SUSHIDOWN,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,SUSHITRY,SUSHITRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SUSHIUPUSDT,SUSHIUP,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,SUSHIUSDC,SUSHIUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SUSHIUSDT,SUSHI,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,SWRVBNB,SWRVBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SWRVBUSD,SWRVBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPAUD,SXPAUD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPBIDR,SXPBIDR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPBNB,SXPBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPBTC,SXPBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPBUSD,SXPBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPDOWNUSDT,SXPDOWN,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,SXPEUR,SXPEUR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPGBP,SXPGBP,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPTRY,SXPTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXPUPUSDT,SXPUP,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,SXPUSDT,SXP,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,SXTBNB,SXTBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXTFDUSD,SXTFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXTTRY,SXTTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXTUSDC,SXTUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SXTUSDT,SXT,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,SYNBTC,SYNBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYNUSDC,SYNUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYNUSDT,SYN,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,SYRUPTRY,SYRUPTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYRUPUSDC,SYRUPUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYRUPUSDT,SYRUP,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,SYSBNB,SYSBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYSBTC,SYSBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYSBUSD,SYSBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYSETH,SYSETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,SYSUSDT,SYS,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TAOBTC,TAOBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOFDUSD,TAOFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOIDR,TAOIDR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOJPY,TAOJPY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOTRY,TAOTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOU,TAOU,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOUSD1,TAOUSD1,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOUSDC,TAOUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TAOUSDT,TAO,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TBUSD,TBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TCTBNB,TCTBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TCTBTC,TCTBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TCTUSDT,TCT,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TFUELBNB,TFUELBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TFUELBTC,TFUELBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TFUELBUSD,TFUELBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TFUELPAX,TFUELPAX,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TFUELTUSD,TFUELTUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TFUELUSDC,TFUELUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TFUELUSDT,TFUEL,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,THEBNB,THEBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THEBTC,THEBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THEFDUSD,THEFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETABNB,THETABNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETABTC,THETABTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETABUSD,THETABUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETAETH,THETAETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETAEUR,THETAEUR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETAFDUSD,THETAFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETATRY,THETATRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETAUSDC,THETAUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THETAUSDT,THETA,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,THETRY,THETRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THEUSDC,THEUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,THEUSDT,THE,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TIABTC,TIABTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TIAFDUSD,TIAFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TIAIDR,TIAIDR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TIATRY,TIATRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TIATUSD,TIATUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TIAUSDC,TIAUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TIAUSDT,TIA,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TKOBIDR,TKOBIDR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TKOBTC,TKOBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TKOBUSD,TKOBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TKOIDR,TKOIDR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TKOUSDT,TKO,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TLMBNB,TLMBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TLMBTC,TLMBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TLMBUSD,TLMBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TLMFDUSD,TLMFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TLMTRY,TLMTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TLMUSDC,TLMUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TLMUSDT,TLM,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TNBBTC,TNBBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNBETH,TNBETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNSRBTC,TNSRBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNSRFDUSD,TNSRFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNSRTRY,TNSRTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNSRUSDC,TNSRUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNSRUSDT,TNSR,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TNTBTC,TNTBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TNTETH,TNTETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOMOBNB,TOMOBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOMOBTC,TOMOBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOMOBUSD,TOMOBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOMOTRY,TOMOTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOMOUSDC,TOMOUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOMOUSDT,TOMO,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TONBTC,TONBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONFDUSD,TONFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONIDR,TONIDR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONTRY,TONTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONU,TONU,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONUSD1,TONUSD1,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONUSDC,TONUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TONUSDT,TON,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TORNBNB,TORNBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TORNBTC,TORNBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TORNBUSD,TORNBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TORNUSDT,TORN,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TOWNSBNB,TOWNSBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOWNSFDUSD,TOWNSFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOWNSTRY,TOWNSTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOWNSUSDC,TOWNSUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TOWNSUSDT,TOWNS,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TQQQBUSDT,TQQQB,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRBBNB,TRBBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBBTC,TRBBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBBUSD,TRBBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBFDUSD,TRBFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBJPY,TRBJPY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBTRY,TRBTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBUSDC,TRBUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRBUSDT,TRB,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TREEBNB,TREEBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TREEFDUSD,TREEFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TREETRY,TREETRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TREEUSDC,TREEUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TREEUSDT,TREE,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRIBEBNB,TRIBEBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRIBEBTC,TRIBEBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRIBEBUSD,TRIBEBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRIBEUSDT,TRIBE,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRIGBNB,TRIGBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRIGBTC,TRIGBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRIGETH,TRIGETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TROYBNB,TROYBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TROYBTC,TROYBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TROYBUSD,TROYBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TROYTRY,TROYTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TROYUSDC,TROYUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TROYUSDT,TROY,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRUBTC,TRUBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUBUSD,TRUBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPBRL,TRUMPBRL,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPEUR,TRUMPEUR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPFDUSD,TRUMPFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPJPY,TRUMPJPY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPTRY,TRUMPTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPU,TRUMPU,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPUSD1,TRUMPUSD1,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPUSDC,TRUMPUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUMPUSDT,TRUMP,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRURUB,TRURUB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUTRY,TRUTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRUUSDT,TRU,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRXAUD,TRXAUD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXBNB,TRXBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXBTC,TRXBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXBUSD,TRXBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXDOWNUSDT,TRXDOWN,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,TRXETH,TRXETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXEUR,TRXEUR,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXFDUSD,TRXFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXJPY,TRXJPY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXNGN,TRXNGN,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXPAX,TRXPAX,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXTRY,TRXTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXTUSD,TRXTUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXU,TRXU,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXUPUSDT,TRXUP,LEVERAGED_OR_SYNTHETIC,leveraged-token suffix,archive symbol policy,r1.6-taxonomy-v1,False,True
spot,TRXUSD1,TRXUSD1,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXUSDC,TRXUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TRXUSDT,TRX,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TRXXRP,TRXXRP,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TSLABUSDT,TSLAB,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TSMBUSDT,TSMB,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TSTFDUSD,TSTFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TSTTRY,TSTTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TSTUSDC,TSTUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TSTUSDT,TST,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TURBOFDUSD,TURBOFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURBOTRY,TURBOTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURBOUSDC,TURBOUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURBOUSDT,TURBO,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TURTLEBNB,TURTLEBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURTLEFDUSD,TURTLEFDUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURTLETRY,TURTLETRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURTLEUSDC,TURTLEUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TURTLEUSDT,TURTLE,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TUSDBNB,TUSDBNB,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDBTC,TUSDBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDBTUSD,TUSDBTUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDBUSD,TUSDBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDC,TUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDETH,TUSDETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDT,T,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TUSDTRY,TUSDTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUSDUSDT,TUSD,STABLECOIN,base asset in frozen stablecoin list,r1.6 taxonomy v1,r1.6-taxonomy-v1,False,True
spot,TUTUSDC,TUTUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TUTUSDT,TUT,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TVKBTC,TVKBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TVKBUSD,TVKBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TVKUSDT,TVK,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,TWTBTC,TWTBTC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TWTBUSD,TWTBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TWTTRY,TWTTRY,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TWTUSDC,TWTUSDC,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,TWTUSDT,TWT,CRYPTO,USDT quote and base not in excluded taxonomy,r1.6 taxonomy v1,r1.6-taxonomy-v1,True,True
spot,UFTBUSD,UFTBUSD,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
spot,UFTETH,UFTETH,UNKNOWN,non-USDT quote,archive symbol spelling,r1.6-taxonomy-v1,False,False
